text,label
new york reuters hillary clinton walked onto the ballroom stage wednesday morning to do what many had considered unthinkable thank her campaign staff after failing in her bid to become the first woman elected u s president instead of the anticipated victory speech under a symbolic glass ceiling hundreds of staffers and supporters gathered at the new yorker hotel in midtown manhattan to hear clinton speak publicly for the first time after her bruising loss to new york real estate magnate donald trump in the early hours of the morning many wore the same clothes as the night before having stayed up all night after leaving the glass ceilinged jacob j javits convention center where clinton s final rally never materialized campaign chairman john podesta told the distraught crowd just after 2 a m to go home and expect to ultimately bring this home shortly after news broke that clinton had telephoned trump to concede as staffers and supporters filed into the ballroom there were tears hugs and disbelief that clinton a former secretary of state u s senator and first lady had again failed to shatter what she called the highest and hardest glass ceiling after her first attempt at the presidency in 2008 when she lost in her bid for the democratic nomination this time clinton won the democratic primary race becoming the first women to secure a major party s nomination in her race against u s senator bernie sanders but in the final contest for the white house she lost to trump the unorthodox republican nominee we have seen that our nation is more deeply divided than we thought but i still believe in america and i always will and if you do then we must accept this result and then look to the future clinton said with her husband former president bill clinton daughter chelsea clinton and chelsea s husband marc mezvinsky at her side also on the stage were clinton s vice presidential pick u s senator tim kaine of virginia and his wife anne holton clinton wore a black suit with purple lapels the color created by combining blue and red the colors that symbolize the two major u s political parties and not the suffragette white that many expected tuesday night bill clinton wore a matching tie clinton urged her backers to seek unity in the wake of defeat donald trump is going to be our president we owe him an open mind and the chance to lead she said likely facing her last opportunity for a presidential run clinton 69 acknowledged the bitter sting of an election defeat in which initial results show she won the popular vote but came up short in the electoral college vote that ultimately decides the race clinton had been leading trump in public opinion polls for months and in the final week of her campaign her staff celebrated a drawn out campaign marked with vitriol at star studded rallies with performers such as jon bon jovi jay z and beyonce but as election returns came in trump pulled off major upsets in key states including pennsylvania michigan wisconsin and florida that clinton s campaign expected to win aides appeared visibly shaken as tuesday night turned into wednesday morning hate trumps love i guess a supporter in the ballroom on wednesday said flipping the phrase clinton had used to close her rallies clinton thanked her supporters women and young people in particular and urged them to never give up i ve had successes and i ve had setbacks sometimes really painful ones many of you are at the beginning of your professional public political careers you will have successes and setbacks too this setback hurts but please never stop believing that fighting for what is right is worth it she said,real
reuters officials in florida and virginia filed voter fraud charges against three people in apparently unrelated cases on friday just 11 days before american voters cast ballots in the hotly contested presidential race the charges targeted a florida woman and a virginia man accused of filing bogus voter registration forms and a florida woman alleged to have tampered with absentee ballots she was opening at the miami dade elections department in the iowa capital of des moines county election officials referred three cases of suspected voter fraud to police earlier this week leading to one arrest on thursday police said republican presidential candidate donald trump has charged in recent weeks that the election will be rigged in favor of democrat hillary clinton though he has shown no proof for these claims and many republicans have called them unfounded miami dade state attorney katherine fernandez rundle in florida said that 74 year old gladys coego had been working as an absentee ballot opener when a supervisor allegedly saw her changing ballots that had been left blank to support a mayoral candidate prosecutors said that coego admitted to marking the ballots and was charged with two felony counts of marking or designating the ballot of another the integrity of the electoral process is intact because our procedures work said christina white the county s election supervisor in a statement tomika curgil 33 was charged with five felony counts of submitting false voter registration information for allegedly handing in forms filled out by fictitious voters while working on a voter registration drive for a medical marijuana advocacy group a virginia man was also charged with submitting falsified forms while working for a voter registration campaign state prosecutors said vafalay massaquoi 30 was arraigned on two felony counts of forging a public record and two counts of voter registration fraud there is no allegation that any illegal vote was actually cast in this case said virginia commonwealth s attorney bryan porter furthermore since the fraudulent applications involved fictitious people had the fraud not been uncovered the risk of actual fraudulent votes being cast was low neither coego curgil nor massaquoi could be reached for immediate comment police in des moines on thursday arrested a woman who was accused of voting twice casting early voting ballots at two locations in one of three cases of suspected voter fraud reported by the polk county auditor s office police did not disclose the political affiliation of the woman identified as terri lynn rote 55 but the des moines register newspaper reported she was a registered republican a man in texas where early voting started on monday was arrested on monday on charges of electioneering and loitering near a polling place public records show the man brett mauthe had been charged for showing up to vote in a trump hat and t shirt with the phrase basket of deplorables a reference to a comment clinton made disparaging her rivals supporters election officials told media,real
washington reuters president barack obama on monday laid some of the blame for the tone of the presidential campaign on political journalism that has been pinched by shrinking newsroom budgets and cheapened by a focus on retweets and likes on social media in a speech to a journalism awards dinner obama urged journalists to ask tougher questions of the candidates vying to be president he voiced dismay over the vulgar rhetoric violence at rallies and unrealistic campaign pledges that have continually grabbed headlines in a thinly veiled reference to republican front runner donald trump the number one question i m getting as i travel around the world or talk to world leaders right now is what is happening in america about our politics obama said describing international alarm over whether the united states will continue to function effectively it s not because around the world people have not seen crazy politics it is that they understand america is the place where you can t afford completely crazy politics he said when our elected officials and our political campaigns become entirely untethered to reason and facts and analysis when it doesn t matter what s true and what s not that makes it all but impossible for us to make good decisions on behalf of future generations obama said he said the media landscape has changed since his first presidential campaign in 2008 when there was a price if you said one thing and then did something completely different the question is in the current media environment is that still true does that still hold he said he said news organizations have a responsibility to dig deeper despite the faster pace of this smartphone age and steep financial pressures in the news business voters would be better served if billions of dollars in free media came with serious accountability especially when politicians issue unworkable plans or make promises they can t keep obama said the new york times earlier this month reported that trump has so far earned almost 1 9 billion worth of media coverage compared with 313 million for the next closest republican challenger u s senator ted cruz of texas and 746 million for democratic front runner hillary clinton,real
the following statements were posted to the verified twitter accounts of u s president donald trump realdonaldtrump and potus the opinions expressed are his own reuters has not edited the statements or confirmed their accuracy realdonaldtrump business is looking better than ever with business enthusiasm at record levels stock market at an all time high that doesn t just happen 0808 edt i am continuing to get rid of costly and unnecessary regulations much work left to do but effect will be great business jobs will grow 0812 edt our relationship with russia is at an all time very dangerous low you can thank congress the same people that can t even give us hcare 0818 edt see you tonight huntington west virginia makeamericagreatagain tickets www donaldj trump com 1204 edt today i announced another historic breakthrough for the va we are working tirelessly to keep our promises to our great veterans usa 1403 edt our great veterans can now connect w their va healthcare team from anywhere using vavideoconnect available at mobile va gov appstore 1507 edt just arrived in west virginia for a make america great again rally in huntington at 7 00pme massive crowd expected tune in maga 1852 edt source link bit ly 2jbh4lu bit ly 2jpexyr,real
madrid reuters a topless activist from the feminist group femen attacked a life size wax statue of u s president elect donald trump during an unveiling ceremony at madrid s wax museum on tuesday reuters journalists at the scene saw the woman push past security ropes and place her hand on the statue s crotch while screaming grab patriarchy by the balls museum staff spent several minutes trying to restrain the woman before eventually bundling her out through a back door the activist group claimed responsibility for the protest on twitter saying femen just grabbed trump s statue by the balls in madrid in a recording leaked last october trump spoke of grabbing women by the pussy gonzalo presa head of communications at the museum called the woman s protest unpleasant and said he had hoped to give a special welcome to donald trump from madrid if they want to do this they should do it directly to him this is too easy he told a reuters reporter artisans had spent over three days creating the wax figure paying special attention to the color and style of trump s signature hair presa said femen an international group which began in ukraine is known for using nudity in protests over women s rights,real
philadelphia reuters donald trump sought to sell americans on his tough approach to immigration on friday meeting in philadelphia with the family of a woman who was killed in a 2007 shooting that involved people who came to the united states illegally trump this week unveiled a hardline immigration plan that emphasized deporting illegal immigrants who commit crimes his plan was cheered by other immigration critics but some hispanic backers and moderate republicans felt it lacked compassion toward millions of people in the united states illegally trump often points to examples of people hurt by illegal immigrants to defend his tough positions which include building a wall at the border with mexico though some studies have found immigrants are less likely to commit serious crimes on friday he met with the family of iofemi hightower who was 20 years old when she and two others were killed in a schoolyard in newark new jersey at least one of the people convicted in the 2007 shootings was in the united states illegally according to a new york times report in 2010 about the trials another had likely entered the country illegally and later gained legal status the paper said these are people that shouldn t be in the country trump told reporters a lot of people don t even know they have no idea the consequence of these people coming in shalga hightower 55 iofemi s mother said her family endured seven years of legal trials as well as a period of homelessness and job loss asked if she would be supporting trump for president she said yes her son jamar hightower 26 said trump was the only person paying attention to the problem of crimes committed by people living in the united states illegally i feel as though this man is the only one that s actually standing up to do something about it jamar hightower said this is not a problem that just started they ve been here,real
new york los angeles reuters the television audience for the second debate between white house contenders donald trump and hillary clinton fell sharply from their first record breaking encounter despite the drama caused by a 2005 video of trump boasting about groping women nielsen data for 11 broadcast cable and public television channels on monday showed that some 66 5 million americans tuned into the bitter 90 minute debate on sunday well below the record 84 million that watched the first face off two weeks ago the figures do not include millions more who watched the debate online through social media or in bars and restaurants second presidential debates tend to attract smaller tv audiences but attention was high going into sunday s matchup after the emergence of the trump video prompted several republican politicians to abandon him however the second debate took place in the same time slot as nbc s popular sunday night football which was watched by about 15 million americans nielsen data showed nbc did not carry the debate while the national football league game along with major league baseball play offs likely pulled viewers away from the debate many americans already may have made up their minds on candidates said tom hollihan communication professor at the university of southern california s annenberg school when we get to mid october history tells us people have already made their decisions he said they lock themselves into their viewpoints and are less open to new information the furor over the trump tape and his attacks on hillary clinton s husband former president bill clinton for alleged sexual misconduct also may have turned off some viewers sunday s debate the second of three before the nov 8 election was remarkable for the brutal nature of the exchanges between trump and clinton his democratic rival while in the past families might have made a commitment to watch a presidential debate i think many in this case were saying why should i do that why should i have to answer my kids questions about these topics hollihan said the tv audience ranked below the nation s top 10 most watched presidential encounters and below that for president barack obama s first and second 2012 debates with republican challenger mitt romney last week s vice presidential debate between republican mike pence and democrat tim kaine drew 37 million americans the lowest audience for a vp debate since 2000,real
washington reuters u s president donald trump said on saturday that subject to receipt of further information he planned to allow the opening of long secret files on the november 1963 assassination of president john f kennedy due for release next week politico magazine earlier quoted trump administration and other u s government officials as saying the president would almost certainly block the release of information from some of the thousands of classified files which the u s national archives is scheduled to make public by an oct 26 deadline subject to the receipt of further information i will be allowing as president the long blocked and classified jfk files to be opened trump said in a tweet the president believes that these documents should be made available in the interests of full transparency unless agencies provide a compelling and clear national security or law enforcement justification otherwise a white house official said the nov 22 1963 assassination cut short camelot as the 1 000 days of the kennedy presidency became known kennedy was 46 and remains one of the most admired u s presidents thousands of books articles tv shows movies and documentaries have been produced about the assassination and surveys have shown a majority of americans still distrust official evidence pointing to lee harvey oswald as the sole killer despite serious questions about the official inquest and theories purporting that organized crime cuba or a cabal of u s security agents was involved conspiracy theorists have yet to produce conclusive proof oswald acted in consort with anyone over the years the national archives has released most documents related to the case but a final batch amounting to tens of thousands of pages remains and only trump has the authority to decide whether some should continue to be withheld or released in redacted form the washington post and other media have quoted officials as saying that government agencies have lobbied trump to withhold some of the documents arguing that they could expose relatively recent intelligence and law enforcement operations philip shenon the author of the politico article and of a book on the assassination said he did not think the last batch of papers contained any major bombshells but may shed light on the activities of oswald while he was traveling in mexico city in late september 1963 and courting cuban and soviet spies from the record we already have we know he met there with soviet spies and cuban spies and other people who might have wanted to see kennedy dead shenon said it s going to be very interesting to see what else the government knew about the threat oswald might pose how much more they learned about his trip in mexico city and whether or not they bungled evidence to suggest he was a threat shenon said it would be interesting too to see if there was anything in the documents to substantiate comments trump made during his election campaign linking texas republican senator ted cruz s father to oswald it s the president s favorite conspiracy theory about the kennedy assassination but i don t think there is shenon said cruz s father rafael has called trump s allegations that he was pictured with oswald in new orleans before the assassination ludicrous,real
new york reuters hillary clinton s memoir about her failed attempt to win last year s u s presidential election will be called what happened a declaration rather than a question her publisher said in the run up to its september 12 release among the things the democratic nominee will say happened are sexism against the first woman to be the presidential candidate for a major u s party and an unprecedented assault on our democracy by a foreign adversary according to publicity material from the publisher simon and schuster staff in clinton s campaign and at democratic party headquarters saw thousands of their internal emails stolen and published online last year u s intelligence agencies have said that russian intelligence agencies stole the emails as part of an effort by russian president vladimir putin to foil clinton s chances of becoming president putin has denied the charges and u s president donald trump has expressed doubt about the conclusion of intelligence agencies he oversees in a tweet on thursday clinton said writing what happened was hard so is what we see every day as we move forward fight back i hope this helps clinton has at times faced intense scrutiny by the media and political opponents for more than 25 years since her husband bill clinton successfully sought the u s presidency in 1992 in the past for reasons i try to explain i ve often felt i had to be careful in public like i was up on a wire without a net clinton wrote in the book s introduction now i m letting my guard down despite polls showing the former secretary of state was expected to triumph in the election last november clinton won only 227 electoral college votes to trump s 304 she won the popular vote by about 2 9 million votes since then she has made a handful of speeches and public appearances while working on the book in april she told the women in the world summit in new york city that she had no intention of running for another public office and that she was writing a book that in part delves into what derailed her attempt to become america s first woman president for people who are interested in this the nearly 66 million people who voted for me i want to give as clear and as credible an explanation as i can she said clinton has also faulted the manner in which the federal bureau of investigation under director james comey investigated how she managed her email some of which involved classified information when she was secretary of state chuck schumer the senate minority leader told the washington post last week when you lose to somebody who has 40 percent popularity you don t blame other things comey russia you blame yourself clinton and trump were the most unpopular u s presidential candidates in modern polling history,real
new york reuters republican front runner donald trump on thursday talked up new york values and urged his home state voters to give him a big win next week but his rivals warned nominating trump could lead to disastrous losses to the democrats in the nov 8 election the new york billionaire is in danger of being forced to try to capture the republican presidential nomination through a contested convention because opposition from rivals ted cruz and john kasich is chipping away at his lead as protesters chanted outside and waved signs against trump trump told the new york state republican party s gala that he needs the momentum that a victory in the state s primary would bring next tuesday new york is so important trump said trying to regain the momentum he lost after cruz defeated him in wisconsin last week and captured all of colorado s delegates trump identified himself with new york values of hard work and compassion after cruz charged trump s version of these values are basically democratic positions whether trump can win the 1 237 delegates he needs for the nomination is an open question as both cruz a u s senator from texas and ohio governor kasich try to block him from getting enough delegates they want to extend the fight to a contested convention in cleveland when republicans gather to formally choose their nominee in july in his speech to the group kasich tried to raise questions about trump without mentioning his name he said republican candidates across the country would be at risk with a candidate with a negative message at the top of the ballot trump has drawn many protests for policy positions that include building a wall along the u s border with mexico deporting 11 million illegal immigrants and banning muslims temporarily from entering the united states we risk losing everything from the white house to the courthouse to the state house if we don t advance a positive uplifting unifying message to this country that is what we need to do said kasich who spoke after trump cruz speaking after kasich continued the theme pointing to polls showing trump losing badly to democratic front runner hillary clinton and getting far less support from women and minority voters cruz presented himself as a unity candidate who can bring the various wings of the party together if we nominate a candidate who loses to hillary clinton by double digits who loses to women by 20 points who loses hispanics by 40 points who loses young people we cannot win in the general election said cruz before the event started in the grand hyatt hotel near grand central station a group of protesters stormed the hotel mezzanine with a banner that read nyc rejects the party of hate eleven of them were reported arrested outside the hotel many anti trump demonstrators called the new york billionaire businessman a fascist or white supremacist they even teased him about his signature hairdo we shall over comb read one sign others said deport trump no allegiance for trump and black lives matter a series of speakers addressed the protest crowd with a loudspeaker police set up portable barriers to keep protesters separated from traffic and allow pedestrians to pass on busy 42nd street although trump is from here there is no place for him here said one of the speakers nabil hassein 27 of the group millions march nyc kasich scored a victory with the endorsement of former new york governor george pataki an unsuccessful candidate for the republican nomination for the nov 8 election the trump campaign got some good news when a florida prosecutor announced that trump s campaign manager corey lewandowski would not be prosecuted on a misdemeanor battery charge involving a reporter he was accused of grabbing at an event last month,real
washington reuters the u s supreme court ruled on tuesday that a former police detective can sue a new jersey city claiming he was demoted as punishment after getting a campaign sign for his bedridden mother supporting the mayor s rival in a 2006 local election the court in its 6 2 ruling found that jeffrey heffernan a now former member of paterson s police force was not in fact exercising his rights to freedom of association under the u s constitution s first amendment because he picked up the sign for his mother and not himself but the justices decided he could sue the city for violating those rights because the boss who demoted him believed albeit mistakenly that heffernan supported the mayor s opponent we conclude that the government s reason for demoting heffernan is what counts here justice stephen breyer wrote for the court when an employer demotes an employee out of a desire to prevent the employee from engaging in political activity that the first amendment protects the employee is entitled to challenge that unlawful action even if as here the employer makes a factual mistake about the employee s behavior the high court reversed a 2015 ruling by the philadelphia based 3rd u s circuit court of appeals dismissing heffernan s lawsuit on the grounds that a first amendment retaliation claim cannot be based on an employer s perception of a worker s actions the day before heffernan was demoted an aide to jose torres paterson s mayor at the time who was running for re election saw heffernan getting a large campaign sign backing another mayoral candidate heffernan said he got the sign while off duty as a favor for his mother after her previous sign had been stolen from her front yard and that the sign did not reflect his personal preference in the mayoral election the next day the police department demoted him from detective and transferred him to the traffic division s walking squad a move he saw as political retaliation justice clarence thomas wrote the dissenting opinion arguing that heffernan should not be able to sue regardless of whether his demotion was misguided or wrong because he had not been exercising his constitutional rights,real
reuters former vice president joe biden described attacks on the press and the judicial branch as corrosive and dangerous without mentioning president donald trump who has made incendiary comments about both institutions abc news reported what worries me the most biden said late on wednesday is the almost drumbeat of denigration of the institutional structures that govern us when you delegitimize the courts you delegitimize the legislative body it s corrosive and it makes it impossible to reach compromise he said in washington where he was receiving the patriot award for political courage and leadership from the bipartistan policy center abc reported biden did not mention trump who has called u s judge james robart a so called judge whose ridiculous opinion takes law enforcement away from our country trump s remarks came after the judge ordered a temporary lifting of the president s travel and immigration ban in february biden who served two terms as vice president under democratic president barack obama received the award at the newseum a museum dedicated to journalism and first amendment freedoms trump has called the media an enemy of the american people and often refers to negative coverage of his administration as fake news to question the actual legitimacy of a free press is one of the most dangerous things out there the degree that we depart and denigrate our institutions and the fourth estate i think we really honest to god honest to god weaken our ability for self government biden said we undermine it and become weaker and not stronger,real
beirut reuters dozens of people gathered outside beirut s national museum on saturday evening to light candles for a british woman and three arab women murdered in the past week in lebanon the killing of the british embassy worker rebecca dykes last week has sparked extensive media coverage in lebanon prompting activists to press for more attention to be given to widespread violence against women lebanese women s rights activists held the vigil to mourn the victims demand better laws and to protest against the violence including the three reported murders in northern lebanon alone over the past week society refuses to listen to us or see us until our blood is spilled leen hashem an organizer told the crowd from the steps of the museum this violence is structural and systematic justice is not only arresting the criminal justice is for all this not to happen to us in the first place she said don t tell me to cover up tell him not to rape me one woman chanted through a megaphone a demand repeated by people in the crowd participants laid white roses over pictures of the four women and lined the steps with candles wafaa al kabbout stood on the sidelines holding a framed photo of her 21 year old daughter zahraa whose ex husband shot her dead last year now my daughter is gone she s not coming back she said but all these young women are our daughters and there is still fear for the young women after them the united nations says a third of women worldwide have suffered sexual or physical violence a 2017 national study by the beirut based women s rights group abaad said that one in four women have been raped in lebanon less than a quarter of women who faced sexual assault reported it the survey said little by little we are breaking the silence for women to come forward and talk about the violence they are facing said saja michael program manager at abaad in the past five years women have become more likely to report violence and seek help she said though sexual assault remains a bit more taboo part of the reason is that ngos have set up new shelters and community centers with psychological legal medical and other services michael added it s becoming more of a public discourse she said it s no longer what s happening behind closed doors lebanon s parliament passed a long awaited law in 2014 that penalized domestic violence for the first time but rights groups were outraged that authorities watered it down and it fell short of criminalizing marital rape child marriage also remains legal in lebanon in august parliament abolished a law that absolved rapists if they married their victims joining other arab states that repealed similar laws this year activists welcomed it as a major step but said there was a long way to go on lebanese legislation to protect women every day we are subjected to harassment in college on the street everywhere said ramona abdallah a university student at the vigil it really could be any one of us rebecca dykes 30 who worked at the british embassy in lebanon was found strangled beside a highway outside beirut last weekend a lebanese uber driver picked her up before assaulting and killing her state media said a security official said the suspect had confessed earlier in the same week a lebanese man killed his mother in law and wounded his wife by shooting them inside their home in the northern akkar region state news agency nna said authorities have arrested him it said in another incident nazira al tartousi a 15 year old pregnant syrian was found dead with a bullet in her neck in the north security sources said her husband the suspect has denied killing her they said and yaman darwish 22 died after sustaining a broken chin and gunshot wounds in another northern village the security sources said the investigation showed the lebanese woman had also been hit on the head with a vase and choked,real
charlotte n c reuters hillary clinton told a majority black church in north carolina on sunday that she knows her grandchildren are growing up in a different world than many black youth in the u s who are concerned about police shootings and gun violence in their communities the democratic presidential nominee s remarks at the little rock ame zion church in charlotte were a frank acknowledgment of the impact of what she has called implicit bias in policing can have on black communities clinton cited the death of 43 year old keith scott a black man who was shot by police in front of a charlotte apartment complex on sept 20 she also lamented the death of 40 year old terence crutcher who was shot days before during a tulsa traffic stop both shootings led to community protests the tulsa police officer has pleaded not guilty to a manslaughter charge i m a grandmother and like every grandmother i worry about the safety and security of my grandchildren but my worries are not the same as black grandmothers who have different and deeper fears about the world that their grandchildren face clinton said clinton described testimony that taje gaddy 10 and zianna oliphant 9 gave last week before the charlotte city council about violence in their community clinton later summoned oliphant to join her on the stage i wouldn t be able to stand it if my grandchildren had to be scared and worried the way too many children across our country feel right now but because my grandchildren are white because they are the grandchildren of a former president and secretary of state let s be honest here they won t face the kind of fear that we heard from the children testifying before the city council clinton said clinton has made gun violence a focus of her presidential campaign mothers who have lost children in shootings have joined her on the campaign trail clinton has said police officers should be trained to recognize implicit bias and called for the official police video of the charlotte shooting to be released donald trump the republican nominee said at a rally after crutcher s shooting that it looked like he had done everything he was supposed to do on twitter he criticized clinton s trip to charlotte which was postponed one week at the behest of the city s mayor as a chance to grandstand this version of the story was refiled to fix typographical error in paragraph 1 changes to police shootings and corrects typo in headline,real
new york washington reuters republican president elect donald trump s campaign manager on wednesday said there has been no discussion of an appointment of a prosecutor to investigate hillary clinton s past practices while serving as president barack obama s secretary of state a threat trump made in an election debate trump and vice president elect mike pence are looking to unify the country but we haven t discussed that in recent days and i think that it s all in due time campaign manager kellyanne conway said on msnbc when asked about the appointment of a prosecutor real estate developer and former reality tv host trump stunned the world by defeating democrat clinton in tuesday s u s presidential election his four year term starts on jan 20 asked on cnn about the possibility of a special prosecutor conway said we didn t discuss that last night and he did not discuss that with hillary clinton on the phone clinton called trump to concede the race during his victory speech in the early hours of wednesday morning trump said it was time for american to bind the wounds of division given trump s promise to bring the country together pursuing a case against clinton could be a risky political strategy said katy harriger a political science professor from wake forest university in north carolina i can t imagine anything more divisive than going after someone who may have won the popular vote said harriger whose work focuses on the role of special prosecutors in u s politics the white house on wednesday also pointed to the nation s long history of not jailing political rivals in retribution appointing a prosecutor would also mean going against the recommendations of the federal bureau of investigation the agency which had been investigating clinton s email practices cleared her just two days ahead of the election and stood by its earlier finding that criminal charges were not warranted during his second debate with clinton on oct 9 trump vowed to put clinton in jail attacking her for operating a private email server during her tenure as chief diplomat under obama from 2009 to 2013 saying she had endangered national security trump said if i win i am going to instruct my attorney general to get a special prosecutor to look into your situation because there has never been so many lies so much deception under u s government regulations in place since 1999 the attorney general can appoint a special counsel because of a conflict of interest or because of other extraordinary circumstances clinton who has apologized over her use of a private server defended herself at the st louis debate if trump chose to pursue an investigation his appointee for attorney general would have broad discretion to assign a special counsel to the case said devin schindler a professor at western michigan university s cooley law school the white house asked about trump s pledge to jail clinton said such a move would be unprecedented we ve got a long tradition in this country of people in power not using the criminal justice system to exact political revenge in fact we go to great lengths to insulate our criminal justice system from partisan politics obama s spokesman josh earnest told reporters at a daily news briefing that commitment has served our country very well for more than two centuries and the president is hopeful that it will continue he added obama does have the ability to issue a pre emptive pardon of clinton that would shield her from prosecution even though no charges have been filed against her said legal experts asked about such a possibility earnest said he could not speculate about any hypothetical pardons after taking office president gerald ford pardoned his predecessor richard nixon who had not been charged with a crime in the watergate scandal in an effort to move past the country s polarization but obama might be hesitant to issue a pardon and clinton to accept one because under u s supreme court precedent the acceptance of a pardon is the functional equivalent of admitting guilt said schindler peter zeidenberg who served as deputy special counsel in the investigation of former vice president dick cheney s chief of staff and national security adviser lewis scooter libby over government leaks during the george w bush administration said a special prosecutor would have to take evidence to a grand jury overseen by a judge given what is known about clinton s conduct it is a nothingburger of a case he said despite chants from trump supporters at his campaign rallies to lock her up including at his election night victory party zeidenberg and other legal experts said trump may go back on his pledge to appoint a special prosecutor it sounds good at the time so he says it said zeidenberg but he has changed his position so many times he is like a weathervane in a windstorm,real
washington reuters donald trump was right countless others were wrong the pundits and pollsters who said the former reality tv star could not win the u s presidency the republicans who shunned him the business leaders who denounced him and the democrats who dismissed him failed to fully understand the depth of his support in a stunning victory over democrat hillary clinton trump stuck to a plan that worked to perfection in the republican primary a campaign built around his blunt talking celebrity persona his command of social media and his anti establishment message of change ours was not a campaign but an incredible and great movement trump said in his victory speech on wednesday it was a movement driven by discontent the reuters ipsos election day poll found that most americans who came to the polls were clearly angry with the direction of the country six out of 10 people said they felt the country is on the wrong track some 58 percent said more and more i don t identify with what america has become and 75 percent said america needs a strong leader to take the country back from the wealthy those who felt the country was on the wrong track were three times as likely to vote for trump as clinton in a bitter and divisive campaign trump cleared a series of obstacles that would doom any other candidate an audio tape in which he talked of groping women a refusal to release his tax returns violence at his rallies his mockery of a disabled reporter and his attacks on the heritage of a federal judge and the muslim family of a u s soldier he was an imperfect candidate with a near perfect message said ford o connell a republican strategist who has long backed trump i don t think a lot of people understood that in a year when voters in the united states and abroad showed their antipathy toward the political establishment the globalized economy and corporate welfare trump guessed correctly he could ride that wave of discontent to the white house he exploited a growing divide in the country between whites and minorities urbanites and rural residents the college educated and the working class trump beat clinton among white men without a college degree by 31 points and white women without a degree by 27 points according to the reuters ipsos polling he also benefited from an opponent with her own flaws clinton was continually dragged down by questions over her use of a private email server while secretary of state and the activities of her family foundation while her corporate friendly background left some democrats skeptical and unenthusiastic that appeared to cost her support among women young voters and minorities three groups that are critical for democrats to win big clinton won each of these groups but by smaller margins than president barack obama held when he defeated republican candidate mitt romney in 2012 some 49 percent of women supported clinton the first woman nominee of a major party while 47 percent supported trump among women between the ages of 18 and 34 about 55 percent supported clinton while 38 percent supported trump in 2012 62 percent of young women supported obama while 36 percent supported romney white voters especially men in rural areas flocked to trump in record numbers trump appealed to voters unhappy with the hollowing out of the country s manufacturing sector and fearful of the country s changing demographics campaigning on a harsh anti immigration message trump won 56 percent of the white vote while clinton won just 39 percent he dominated to an even greater degree in rural areas where he beat clinton by 27 points trump promised big things that he would bring jobs back and punish outsourcing corporations that he would restore the country to some unspecified early time of prosperity and security even as unemployment tumbled below 5 percent specifics were never trump s strength instead he used an us versus them message to build voter enthusiasm in places where most republican candidates never ventured rural areas with voters who felt ignored by washington matt borges the chairman of the ohio republican party said trump unlike romney made voters feel like they mattered before trump he said we weren t listening to what voters actually care about trump thumbed his nose at the extensive get out the vote operation and data rich organization that are seen as essential to a modern winning campaign his campaign relied instead on more unofficial networks of rabid supporters to get the word out his advisers argued that he would bring scores of neglected white voters back into the political process including blue collar democrats in places such as pennsylvania until trump republicans had not won pennsylvania since 1988 craig robinson a veteran of iowa republican politics said pundits underestimated how trump s strength in the primaries would carry over to the general election in an election where the conventional wisdom was proven wrong time and time again they convinced themselves that conventional wisdom would prevail in the general election robinson said the voters saw through it,real
